label,youtube_id,time_start,time_end,split,full_path,num_files
blowing out candles,8EV2thGZ9zU,26,36,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/blowing out candles/8EV2thGZ9zU_000026_000036,300
dancing macarena,8GRoYHTgdSo,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/dancing macarena/8GRoYHTgdSo_000000_000010,300
jumping into pool,8GViSUDpsk0,39,49,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/jumping into pool/8GViSUDpsk0_000039_000049,300
swing dancing,8HS5Ac_hqPg,93,103,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/swing dancing/8HS5Ac_hqPg_000093_000103,300
headbanging,8JYU9_O1lz8,33,43,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/headbanging/8JYU9_O1lz8_000033_000043,299
swinging legs,8Kh0kzsO5aE,1,11,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/swinging legs/8Kh0kzsO5aE_000001_000011,177
deadlifting,8LHvdxSF9Ek,4,14,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/deadlifting/8LHvdxSF9Ek_000004_000014,300
balloon blowing,8MinkHHzHRo,18,28,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/balloon blowing/8MinkHHzHRo_000018_000028,300
water skiing,8MyKIU5B570,47,57,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/water skiing/8MyKIU5B570_000047_000057,300
getting a tattoo,8NNfN1_cZ8o,29,39,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/getting a tattoo/8NNfN1_cZ8o_000029_000039,174
sharpening pencil,8OIxUG7_HG0,7,17,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/sharpening pencil/8OIxUG7_HG0_000007_000017,300
golf chipping,8OjV7-vM9PY,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/golf chipping/8OjV7-vM9PY_000000_000010,300
playing drums,8PayioXpbbA,79,89,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing drums/8PayioXpbbA_000079_000089,300
sled dog racing,8Plb08dqjcQ,55,65,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/sled dog racing/8Plb08dqjcQ_000055_000065,300
dying hair,8Pn4B9tC2xg,129,139,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/dying hair/8Pn4B9tC2xg_000129_000139,300
stomping grapes,8QU1cjuoAQk,91,101,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/stomping grapes/8QU1cjuoAQk_000091_000101,300
grinding meat,8RTo_2-sZG4,33,43,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/grinding meat/8RTo_2-sZG4_000033_000043,300
riding mechanical bull,8Rqmh6E84Lc,5,15,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/riding mechanical bull/8Rqmh6E84Lc_000005_000015,300
skiing (not slalom or crosscountry),8THYn_PmBw4,83,93,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/skiing (not slalom or crosscountry)/8THYn_PmBw4_000083_000093,300
bowling,8TiYnWFX-ow,42,52,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/bowling/8TiYnWFX-ow_000042_000052,300
robot dancing,8Tr9NpoF32A,8,18,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/robot dancing/8Tr9NpoF32A_000008_000018,300
playing volleyball,8W1jn3V3_Vc,9,19,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing volleyball/8W1jn3V3_Vc_000009_000019,165
blowing glass,8XrDYIOtlPk,10,20,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/blowing glass/8XrDYIOtlPk_000010_000020,200
belly dancing,8Ye63Vtt114,99,109,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/belly dancing/8Ye63Vtt114_000099_000109,300
tap dancing,8YfHnKvp_5c,18,28,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/tap dancing/8YfHnKvp_5c_000018_000028,300
robot dancing,8_5X8tTQvpw,31,41,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/robot dancing/8_5X8tTQvpw_000031_000041,300
washing hair,8byoM35K6xE,18,28,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/washing hair/8byoM35K6xE_000018_000028,300
unloading truck,8ec6xCZJHZA,8,18,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/unloading truck/8ec6xCZJHZA_000008_000018,300
playing drums,8eoPjorCkVk,221,231,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing drums/8eoPjorCkVk_000221_000231,300
archery,8f0U0oGyugQ,7,17,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/archery/8f0U0oGyugQ_000007_000017,300
tai chi,8fyMEDcWBgE,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/tai chi/8fyMEDcWBgE_000003_000013,247
hitting baseball,8gmHKqDxXdg,19,29,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/hitting baseball/8gmHKqDxXdg_000019_000029,299
golf putting,8jROUq0GW2I,86,96,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/golf putting/8jROUq0GW2I_000086_000096,300
drop kicking,8k0EIf25tLU,2,12,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/drop kicking/8k0EIf25tLU_000002_000012,79
throwing axe,8nceWpmAE1c,4,14,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/throwing axe/8nceWpmAE1c_000004_000014,300
tasting food,8nqulZwskoU,41,51,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/tasting food/8nqulZwskoU_000041_000051,300
playing cymbals,8o2vKUYBVU8,221,231,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing cymbals/8o2vKUYBVU8_000221_000231,300
bee keeping,8qnE63Mfa1s,66,76,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/bee keeping/8qnE63Mfa1s_000066_000076,300
chopping wood,8roaXc7vbts,13,23,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/chopping wood/8roaXc7vbts_000013_000023,300
snorkeling,8sa-rimQMK8,23,33,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/snorkeling/8sa-rimQMK8_000023_000033,300
playing saxophone,8vxFri3kYz4,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing saxophone/8vxFri3kYz4_000000_000010,192
lunge,8x40f71l61w,93,103,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/lunge/8x40f71l61w_000093_000103,300
driving car,8yRWHKGwKk4,2,12,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/driving car/8yRWHKGwKk4_000002_000012,300
ironing,95b-D4ZQMT8,7,17,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/ironing/95b-D4ZQMT8_000007_000017,300
jogging,98EmLs-rAio,68,78,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/jogging/98EmLs-rAio_000068_000078,300
punching bag,98ndhuB9zIQ,1,11,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/punching bag/98ndhuB9zIQ_000001_000011,293
playing poker,9A-OB6dh_OU,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing poker/9A-OB6dh_OU_000003_000013,300
push up,9BVDtOrkywI,15,25,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/push up/9BVDtOrkywI_000015_000025,300
punching bag,9D3qPxBw_5E,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/punching bag/9D3qPxBw_5E_000003_000013,299
recording music,9E8Pk9Kg8zc,97,107,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/recording music/9E8Pk9Kg8zc_000097_000107,300
beatboxing,9F64vcwMFyU,36,46,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/beatboxing/9F64vcwMFyU_000036_000046,281
decorating the christmas tree,9Fhh0flhpgo,17,27,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/decorating the christmas tree/9Fhh0flhpgo_000017_000027,237
paragliding,9Ft1vCRFsbI,17,27,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/paragliding/9Ft1vCRFsbI_000017_000027,300
ripping paper,9G96P05y77A,11,21,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/ripping paper/9G96P05y77A_000011_000021,300
doing laundry,9H8foUaJOuE,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/doing laundry/9H8foUaJOuE_000003_000013,300
riding mechanical bull,9HkjVP0aYHY,63,73,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/riding mechanical bull/9HkjVP0aYHY_000063_000073,300
playing harmonica,9IwHB4agZTs,20,30,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing harmonica/9IwHB4agZTs_000020_000030,300
eating burger,9J6ZMmY6PS4,190,200,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/eating burger/9J6ZMmY6PS4_000190_000200,300
playing monopoly,9JaTYzZrpxs,82,92,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing monopoly/9JaTYzZrpxs_000082_000092,300
eating doughnuts,9L_C8h131cM,561,571,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/eating doughnuts/9L_C8h131cM_000561_000571,301
brushing hair,9LnZrptwj6Q,314,324,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/brushing hair/9LnZrptwj6Q_000314_000324,300
eating carrots,9M-eqWXhijw,4,14,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/eating carrots/9M-eqWXhijw_000004_000014,299
watering plants,9M282d6-CXY,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/watering plants/9M282d6-CXY_000000_000010,20
drinking beer,9MEd7PWVIvc,28,38,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/drinking beer/9MEd7PWVIvc_000028_000038,300
dancing ballet,9MTDl8ZBr0o,68,78,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/dancing ballet/9MTDl8ZBr0o_000068_000078,300
kissing,9NmtYhRaC0M,38,48,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/kissing/9NmtYhRaC0M_000038_000048,300
peeling potatoes,9PY28-zQhm4,8,18,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/peeling potatoes/9PY28-zQhm4_000008_000018,300
eating chips,9QEEEL7Mq_c,7,17,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/eating chips/9QEEEL7Mq_c_000007_000017,300
shot put,9QMlwdR8Olg,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/shot put/9QMlwdR8Olg_000000_000010,224
catching or throwing frisbee,9RKVtmshPrg,14,24,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/catching or throwing frisbee/9RKVtmshPrg_000014_000024,300
riding mountain bike,9SMKZVbMSwM,12,22,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/riding mountain bike/9SMKZVbMSwM_000012_000022,300
milking cow,9Spdc9kZV1E,7,17,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/milking cow/9Spdc9kZV1E_000007_000017,300
pushing car,9U5KGO1DxH0,40,50,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/pushing car/9U5KGO1DxH0_000040_000050,300
playing piano,9UJsk6sts_o,52,62,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing piano/9UJsk6sts_o_000052_000062,300
grooming horse,9UNkNbHsaX4,233,243,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/grooming horse/9UNkNbHsaX4_000233_000243,300
cleaning gutters,9WCaHA0PIWU,24,34,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/cleaning gutters/9WCaHA0PIWU_000024_000034,300
riding mountain bike,9XsdYdKjuks,317,327,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/riding mountain bike/9XsdYdKjuks_000317_000327,300
cooking chicken,9XxaWb6JSxA,10,20,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/cooking chicken/9XxaWb6JSxA_000010_000020,300
brushing hair,9Y4VWs9AlFA,582,592,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/brushing hair/9Y4VWs9AlFA_000582_000592,300
throwing ball,9YLo1yQtGNY,13,23,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/throwing ball/9YLo1yQtGNY_000013_000023,299
drinking,9_-6gpB1J9I,11,21,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/drinking/9_-6gpB1J9I_000011_000021,300
kicking field goal,9_qjGoGDkZQ,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/kicking field goal/9_qjGoGDkZQ_000003_000013,300
writing,9b4JjMCTuMg,638,648,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/writing/9b4JjMCTuMg_000638_000648,300
walking the dog,9dnXMsrhHC8,359,369,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/walking the dog/9dnXMsrhHC8_000359_000369,300
doing aerobics,9f3aeZnmufc,27,37,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/doing aerobics/9f3aeZnmufc_000027_000037,300
eating burger,9fvqCzalK6E,4,14,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/eating burger/9fvqCzalK6E_000004_000014,301
riding mechanical bull,9gCXYhcc8K0,104,114,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/riding mechanical bull/9gCXYhcc8K0_000104_000114,299
yawning,9gHBzb1m_7U,19,29,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/yawning/9gHBzb1m_7U_000019_000029,301
jumpstyle dancing,9hvH6SqC1EA,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/jumpstyle dancing/9hvH6SqC1EA_000000_000010,300
washing feet,9kODRofv7Ig,199,209,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/washing feet/9kODRofv7Ig_000199_000209,300
robot dancing,9lo2K6uLB3o,138,148,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/robot dancing/9lo2K6uLB3o_000138_000148,300
tapping guitar,9mAalxubLl4,72,82,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/tapping guitar/9mAalxubLl4_000072_000082,300
blowing glass,9mec-ejMBqQ,15,25,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/blowing glass/9mec-ejMBqQ_000015_000025,299
shaving legs,9n_NaKdXBMI,44,54,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/shaving legs/9n_NaKdXBMI_000044_000054,300
playing piano,9o68AyEWzcM,81,91,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing piano/9o68AyEWzcM_000081_000091,300
throwing ball,9tTBYK2Dpgw,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/throwing ball/9tTBYK2Dpgw_000003_000013,300
dancing gangnam style,9tY3yo25xUQ,140,150,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/dancing gangnam style/9tY3yo25xUQ_000140_000150,300
clean and jerk,9tYNQlZO1Rw,10,20,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/clean and jerk/9tYNQlZO1Rw_000010_000020,300
drawing,9vUAU5BeAGI,173,183,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/drawing/9vUAU5BeAGI_000173_000183,300
singing,9vxWK9ozKz0,16,26,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/singing/9vxWK9ozKz0_000016_000026,300
spinning poi,9yGEDwr8ZLg,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/spinning poi/9yGEDwr8ZLg_000003_000013,300
playing saxophone,9zhbUqXWyog,90,100,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing saxophone/9zhbUqXWyog_000090_000100,300
cleaning shoes,A1DOLsw1QYs,56,66,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/cleaning shoes/A1DOLsw1QYs_000056_000066,300
rock climbing,A1DVWJL42Og,75,85,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/rock climbing/A1DVWJL42Og_000075_000085,300
dying hair,A2eFiKkGgC0,45,55,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/dying hair/A2eFiKkGgC0_000045_000055,300
drumming fingers,A4JP5GTOf4k,124,134,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/drumming fingers/A4JP5GTOf4k_000124_000134,299
vault,A4U2LxAwIm4,31,41,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/vault/A4U2LxAwIm4_000031_000041,300
applauding,A70byjNkwdA,1,11,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/applauding/A70byjNkwdA_000001_000011,196
shaking hands,A89pWKqmcPE,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/shaking hands/A89pWKqmcPE_000003_000013,43
spinning poi,AB3x7YTqsFs,26,36,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/spinning poi/AB3x7YTqsFs_000026_000036,300
yoga,ABZeO_PTU6c,63,73,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/yoga/ABZeO_PTU6c_000063_000073,300
playing accordion,ABnQrFG971o,7,17,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing accordion/ABnQrFG971o_000007_000017,300
headbutting,AChHPIKGDg4,33,43,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/headbutting/AChHPIKGDg4_000033_000043,299
playing organ,AEOaqO60H0k,108,118,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing organ/AEOaqO60H0k_000108_000118,300
sled dog racing,AF4Hnk8_0Ws,1,11,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/sled dog racing/AF4Hnk8_0Ws_000001_000011,300
cleaning pool,AHiu-Okbhho,8,18,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/cleaning pool/AHiu-Okbhho_000008_000018,299
moving furniture,AIb2tUoe8rw,134,144,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/moving furniture/AIb2tUoe8rw_000134_000144,300
yoga,ALXkbsn9Kyk,58,68,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/yoga/ALXkbsn9Kyk_000058_000068,300
jumpstyle dancing,AMpDQoVXdF0,160,170,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/jumpstyle dancing/AMpDQoVXdF0_000160_000170,300
unboxing,ARTWvo32zcs,382,392,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/unboxing/ARTWvo32zcs_000382_000392,300
abseiling,ASFOR-PFsiM,40,50,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/abseiling/ASFOR-PFsiM_000040_000050,300
cleaning toilet,ASqm-EtvnFo,2,12,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/cleaning toilet/ASqm-EtvnFo_000002_000012,300
ice fishing,ATGmArCQBBk,14,24,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/ice fishing/ATGmArCQBBk_000014_000024,208
cooking on campfire,ATZxipJouSI,42,52,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/cooking on campfire/ATZxipJouSI_000042_000052,300
high kick,ATolGChK-pY,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/high kick/ATolGChK-pY_000000_000010,181
sword fighting,AUfpa3rAXpI,1,11,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/sword fighting/AUfpa3rAXpI_000001_000011,300
arranging flowers,AWt20jQnRv0,323,333,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/arranging flowers/AWt20jQnRv0_000323_000333,300
tickling,AXOPJ9Bv0TM,135,145,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/tickling/AXOPJ9Bv0TM_000135_000145,299
snowmobiling,AXY43w5ZRCs,36,46,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/snowmobiling/AXY43w5ZRCs_000036_000046,300
hammer throw,AYcsAYm3Pic,28,38,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/hammer throw/AYcsAYm3Pic_000028_000038,300
zumba,AYskGmjScDU,150,160,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/zumba/AYskGmjScDU_000150_000160,300
auctioning,AawvW-EX7bI,178,188,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/auctioning/AawvW-EX7bI_000178_000188,300
weaving basket,AbN2TMRlq4s,2415,2425,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/weaving basket/AbN2TMRlq4s_002415_002425,300
blowing glass,AbPDd2tpC3Q,56,66,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/blowing glass/AbPDd2tpC3Q_000056_000066,300
climbing tree,AccCaFXZa8c,6,16,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/climbing tree/AccCaFXZa8c_000006_000016,300
giving or receiving award,AdLJjWGaE_o,111,121,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/giving or receiving award/AdLJjWGaE_o_000111_000121,278
eating watermelon,AdOKjU-Wcu8,2,12,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/eating watermelon/AdOKjU-Wcu8_000002_000012,300
unloading truck,AfibDfHA0lg,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/unloading truck/AfibDfHA0lg_000003_000013,144
driving tractor,Ag4oX08NclY,87,97,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/driving tractor/Ag4oX08NclY_000087_000097,299
presenting weather forecast,AgGupPuUftc,63,73,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/presenting weather forecast/AgGupPuUftc_000063_000073,300
cooking chicken,Ah4JpfaSMTk,61,71,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/cooking chicken/Ah4JpfaSMTk_000061_000071,300
wrapping present,AhCWMOo-MnQ,134,144,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/wrapping present/AhCWMOo-MnQ_000134_000144,300
playing controller,AjPiRhqGxRs,94,104,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing controller/AjPiRhqGxRs_000094_000104,300
hopscotch,AjViqNfD1cM,7,17,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/hopscotch/AjViqNfD1cM_000007_000017,300
pull ups,AjmI_Z4evMI,21,31,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/pull ups/AjmI_Z4evMI_000021_000031,300
grooming dog,AlDt0TtAbag,3,13,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/grooming dog/AlDt0TtAbag_000003_000013,300
sailing,AmeulEoz2FQ,101,111,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/sailing/AmeulEoz2FQ_000101_000111,300
shaving head,ApPr9HBENC8,95,105,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/shaving head/ApPr9HBENC8_000095_000105,300
answering questions,AqPeHqTDfGE,68,78,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/answering questions/AqPeHqTDfGE_000068_000078,300
robot dancing,AroYo1O9Lq8,7,17,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/robot dancing/AroYo1O9Lq8_000007_000017,299
shaking hands,Ascc4Z14FTs,18,28,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/shaking hands/Ascc4Z14FTs_000018_000028,153
side kick,AtajgZFYXdk,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/side kick/AtajgZFYXdk_000000_000010,300
snatch weight lifting,AurrPVrg8IU,1,11,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/snatch weight lifting/AurrPVrg8IU_000001_000011,126
playing recorder,AvL4qyqmUuY,94,104,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/playing recorder/AvL4qyqmUuY_000094_000104,300
kissing,AvljwfuckJI,68,78,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/kissing/AvljwfuckJI_000068_000078,300
pull ups,AvtxDbRUR48,48,58,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/pull ups/AvtxDbRUR48_000048_000058,300
javelin throw,Awe_Sf14hPU,37,47,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/javelin throw/Awe_Sf14hPU_000037_000047,300
catching or throwing frisbee,AxgWfYvA-Zo,8,18,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/catching or throwing frisbee/AxgWfYvA-Zo_000008_000018,300
clean and jerk,AyrbBM87D5g,12,22,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/clean and jerk/AyrbBM87D5g_000012_000022,300
taking a shower,B23pN3O7oms,0,10,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/taking a shower/B23pN3O7oms_000000_000010,194
disc golfing,B2PYviO_MBw,341,351,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/disc golfing/B2PYviO_MBw_000341_000351,300
catching fish,B2bmIHbvArc,5,15,validate,/n/fs/visualai-scr/Data/Kinetics_cvf/frames/val/catching fish/B2bmIHbvArc_000005_000015,177
